curated_smiles,receptor,pChEMBL,molecule_chembl_id
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,5HT2A,6.054666559140534,CHEMBL305660
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,5HT6,5.824702780312532,CHEMBL305660
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,D2,6.178221700691381,CHEMBL305660
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,Delta,4.522878745280337,CHEMBL305660
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,H1,8.015706930197043,CHEMBL305660
CC(C)(C)c1ccc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,Delta,8.426935982160881,CHEMBL611932
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)cc1,5HT2A,7.543633966870956,CHEMBL3695424
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)cc1,D2,2.0,CHEMBL3695424
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,5HT2A,8.423658649794207,CHEMBL3676905
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,D2,5.954199950665444,CHEMBL3676905
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,5HT2A,7.175874166083451,CHEMBL3642807
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,D2,5.779107750780481,CHEMBL3642807
CC(C)(C)c1ccc(C(=O)Nc2nc3c(s2)C[C@@H](N)CC3)cc1,Kappa,5.3448615651886175,CHEMBL1277183
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5HT1A,4.933021482600763,CHEMBL17157
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5HT2A,6.5934598195660445,CHEMBL17157
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5HT6,5.884056823060945,CHEMBL17157
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5HT7,5.353849807570459,CHEMBL17157
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,D2,5.209926051573696,CHEMBL17157
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Delta,5.0,CHEMBL17157
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,H1,7.397940008672037,CHEMBL17157
CC(C)(C)c1ccc(C(c2cccc(O)c2)N2CCN(Cc3ccccc3)CC2)cc1,Delta,8.016769559711175,CHEMBL143592
CC(C)(C)c1ccc(CN2C(=O)S/C(=C\c3ccc(N)cc3)C2=O)cc1,Kappa,4.180456064458132,CHEMBL2375719
CC(C)(C)c1ccc(CN2C(=O)S/C(=C\c3cccc(N)c3)C2=O)cc1,Kappa,3.782516055786093,CHEMBL2375728
CC(C)(C)c1ccc(CN2CCC(C3CCc4ccccc4C3=O)CC2)cc1,D2,6.3872161432802645,CHEMBL124411
CC(C)(C)c1ccc(CN2CCC3(CCc4ccccc4C3=O)CC2)cc1,D2,6.410050398674292,CHEMBL542462
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,5HT1A,4.522878745280337,CHEMBL1201271
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,5HT2A,4.522878745280337,CHEMBL1201271
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,D2,4.522878745280337,CHEMBL1201271
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,Delta,4.522878745280337,CHEMBL1201271
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,H1,5.6777807052660805,CHEMBL1201271
CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(c2cccc(C(N)=O)c2)C3)cc1,Delta,7.749981265446209,CHEMBL4067358
CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(c2cccc(O)c2)C3)cc1,Delta,8.400013536040849,CHEMBL4084184
CC(C)(C)c1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1,Delta,4.494850021680094,CHEMBL1505687
CC(C)(C)c1ccc(C[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)CSSC(C)(C)[C@@H](C(=O)O)NC2=O)cc1,Delta,6.811879464938659,CHEMBL290968
CC(C)(C)c1ccc(C[C@H](O)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)cc1,5HT7,7.062983892535186,CHEMBL440877
CC(C)(C)c1ccc(N2C(=O)NC3(CSC4=C3C(=O)c3ncccc3C4=O)C2=O)cc1,Kappa,6.698970004336019,CHEMBL453903
CC(C)(C)c1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cc1,D2,6.199998172182031,CHEMBL564298
CC(C)(C)c1ccc(NC(=S)N/N=C2\C(=O)Nc3ccccc32)cc1,Kappa,5.151810883008601,CHEMBL1915706
CC(C)(C)c1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,D2,4.0,CHEMBL4439612
CC(C)(C)c1ccc(OC[C@@H]2CC[C@H]3CN(c4ncccn4)CCN3C2)cc1,D2,5.764471553092451,CHEMBL349904
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)cc1,H1,5.638272163982407,CHEMBL105071
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,5HT2A,7.501413791182482,CHEMBL3676933
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,D2,7.154715873652009,CHEMBL3676933
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)s1,5HT1A,8.149353764816933,CHEMBL5899365
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)s1,5HT2A,8.276764037597587,CHEMBL5899365
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)s1,D2,7.767003889607846,CHEMBL5899365
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3nccc(N4CCNCC4)c3c2)cc1,5HT1A,6.0999990348465305,CHEMBL261917
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3nccc(N4CCNCC4)c3c2)cc1,5HT2A,5.499999678657065,CHEMBL261917
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3nccc(N4CCNCC4)c3c2)cc1,5HT6,9.199970640755865,CHEMBL261917
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3nccc(N4CCNCC4)c3c2)cc1,D2,5.0,CHEMBL261917
CC(C)(C)c1ccc(SCC(c2ccccn2)c2c[nH]cn2)cc1,H1,5.0,CHEMBL1243335
CC(C)(C)c1ccc(SCC(c2cccnc2)c2c[nH]cn2)cc1,H1,5.0,CHEMBL1243366
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,5HT1A,6.0,CHEMBL1098230
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,5HT2A,6.0,CHEMBL1098230
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,D2,6.0,CHEMBL1098230
CC(C)(C)c1ccc(SCCc2c[nH]cn2)cc1,H1,6.0,CHEMBL1098230
CC(C)(C)c1ccc(Sc2ccccc2N2CCNCC2)cc1,5HT1A,5.6020599913279625,CHEMBL2205047
CC(C)(C)c1ccc2c(c1Cl)CCN2C(=O)Nc1cccnc1,5HT2A,6.199998172182031,CHEMBL44552
CC(C)(C)c1cccc(-c2nncn2-c2cccc(O)c2)c1,Delta,6.638272163982407,CHEMBL377340
CC(C)(C)c1cccc(OCCN2CCC(NS(=O)(=O)c3ccccc3)CC2)c1,5HT1A,5.811071516239147,CHEMBL4207568
CC(C)(C)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,5HT1A,5.922268820347608,CHEMBL243953
CC(C)(C)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,D2,6.0,CHEMBL243953
CC(C)(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2ccc(F)cc2)CC1,5HT1A,4.85294232897164,CHEMBL3746083
CC(C)(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2ccc(F)cc2)CC1,5HT2A,5.876801924968001,CHEMBL3746083
CC(C)(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2ccc(F)cc2)CC1,D2,6.795880017344075,CHEMBL3746083
CC(C)(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1,5HT1A,5.34008379993015,CHEMBL3759925
CC(C)(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(Cl)c2)CC1,5HT1A,5.733533104559759,CHEMBL3759298
CC(C)(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccccc2)CC1,5HT1A,5.061130178487014,CHEMBL4216040
CC(C)(C)c1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)n1,D2,6.665546248849069,CHEMBL202175
CC(C)(C)c1ccoc1C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,5HT1A,7.991399828238082,CHEMBL5915515
CC(C)(C)c1ccoc1C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,5HT2A,8.593459819566045,CHEMBL5915515
CC(C)(C)c1ccoc1C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,D2,7.7281583934635005,CHEMBL5915515
CC(C)(C)c1nc(-c2ccc(F)cc2F)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)(C)C)c3c2)[nH]1,5HT7,8.795880017344075,CHEMBL190514
CC(C)(C)c1nc(C(F)F)cc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(C(F)(F)F)cc5c4C3)CC2)n1,D2,6.251811972993799,CHEMBL5864588
CC(C)(C)c1nc(C2CC2)cc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)CC3)CC2)n1,D2,6.288192770958808,CHEMBL5938719
CC(C)(C)c1nc(C2CC2)cc(N2CCN(CCCCNC(=O)N3CCc4c([nH]c5ccccc45)C3)CC2)n1,D2,6.10292299679058,CHEMBL5868242
CC(C)(C)c1nc(C2CC2)cc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)n1,D2,6.718966632752272,CHEMBL3323010
CC(C)(C)c1nc(CN2CCN(Cc3ccccn3)CC2)cs1,5HT2A,5.0,CHEMBL4164366
CC(C)(C)c1nc(CN2CCN(Cc3ccccn3)CC2)cs1,D2,5.0,CHEMBL4164366
CC(C)(C)c1nc(CN2CCN(Cc3ccccn3)CC2)cs1,H1,5.924088238517223,CHEMBL4164366
CC(C)(C)c1nc(N2CCN(C/C=C/CN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.5951662833800615,CHEMBL201557
CC(C)(C)c1nc(N2CCN(CCCCCC(=O)NCc3ccccc3)CC2)cc(C(F)(F)F)n1,D2,6.7594507517174005,CHEMBL424690
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.847711655616944,CHEMBL201386
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.609064892896621,CHEMBL201232
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCCc4c(O)cccc43)CC2)cc(C(F)(F)F)n1,D2,7.031517051446065,CHEMBL201318
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCCc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.928117992693874,CHEMBL380597
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCSc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,7.080921907623926,CHEMBL370191
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.899629454882437,CHEMBL383205
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)COc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.450996737974212,CHEMBL382591
CC(C)(C)c1nc(N2CCN(CCCCN3CCC(=O)CCC3=O)CC2)cc(C(F)(F)F)n1,D2,7.187086643357144,CHEMBL201481
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)C3CCC(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.821023052706831,CHEMBL5926436
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)C3CCN(Cc4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.4723700991286615,CHEMBL3323116
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)C3CCN(c4ccc(C(F)(F)F)cn4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.745451922891027,CHEMBL5953407
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)C3CCN(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.092051478387727,CHEMBL3323115
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)CCc3ccccc3)CC2)cc(C(F)(F)F)n1,D2,6.61261017366127,CHEMBL207871
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CC(c4ccncc4)C3)CC2)cc(C(F)(F)F)n1,D2,6.2182446253475305,CHEMBL5843842
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(C#N)(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.074172425375258,CHEMBL5934055
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(Cc4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.219682687859849,CHEMBL6023233
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(N4CCCCC4)CC3)CC2)cc(C(F)(F)F)n1,D2,7.226945306635738,CHEMBL5751862
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(O)(c4ccc(Cl)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.078833949362261,CHEMBL6010077
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(O)(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.894830572000668,CHEMBL5758914
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(Oc4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.889410289700751,CHEMBL5764071
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(c4ccc(Cl)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.048662481204082,CHEMBL6023282
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.790216985151485,CHEMBL5934101
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCC(n4c(=O)[nH]c5ccccc54)CC3)CC2)cc(C(F)(F)F)n1,D2,6.146910470148134,CHEMBL5935716
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCCC(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.175223537524454,CHEMBL5746341
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCCN(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.294992040666664,CHEMBL5841187
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCCc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.667561540084394,CHEMBL5937994
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(=O)c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.000869458712629,CHEMBL6022280
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.004364805402449,CHEMBL5760184
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C4CC4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.480172006224281,CHEMBL6007111
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C4CC4)CC3Cc3ccccc3)CC2)cc(C(F)(F)F)n1,D2,6.20342566678957,CHEMBL5900920
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C4CC4)CC3c3ccccc3)CC2)cc(C(F)(F)F)n1,D2,6.06398920428479,CHEMBL5805100
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C4CCCCC4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.667561540084394,CHEMBL5815670
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(CC4CC4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.735182176990463,CHEMBL6013739
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(CC=Cc4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.232844133917819,CHEMBL5948182
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(Cc4cccc(C#N)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.086186147616283,CHEMBL5949785
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(Cc4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.275724130399211,CHEMBL5950751
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.008330992620051,CHEMBL5908754
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cc(C#N)cc(C(F)(F)F)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.047691990337874,CHEMBL6056753
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cc(C(F)(F)F)nc(C(C)(C)C)n4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.818442226137213,CHEMBL5915551
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(-c5ccccc5)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.20690839982342,CHEMBL5953011
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C#N)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.465973893943865,CHEMBL5780742
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.368556230986828,CHEMBL5997193
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.2441251443275085,CHEMBL5974045
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(Cl)cc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.191114132640188,CHEMBL5909832
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(-c5ccccc5)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.955460239607589,CHEMBL5763173
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(C#N)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.1505805862031,CHEMBL5904079
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.979224511806442,CHEMBL5834214
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(Cl)c4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.235077015350111,CHEMBL5946159
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc(C(F)(F)F)n1,D2,6.11975822410452,CHEMBL6034023
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)C(=O)C3)CC2)cc(C(F)(F)F)n1,D2,6.016824927962187,CHEMBL6012726
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)CC3)CC2)c2ccccc2n1,D2,5.393188853081036,CHEMBL5942591
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.327902142064282,CHEMBL5801773
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4-c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.990549104201306,CHEMBL5885436
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4C#N)CC3)CC2)cc(C(F)(F)F)n1,D2,6.414539270491499,CHEMBL6034537
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4Cl)CC3)CC2)cc(C(F)(F)F)n1,D2,6.131943638176958,CHEMBL5817276
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccn4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.130768280269024,CHEMBL5857927
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccnc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.341988603342887,CHEMBL5985422
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)cc(C(F)(F)F)n1,D2,6.44490555142168,CHEMBL5914038
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccnc5ccccc45)CC3)CC2)cc(C(F)(F)F)n1,D2,6.280668713016274,CHEMBL5906442
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccncc4)CC3)CC2)cc(C(F)(F)F)n1,D2,7.011441043121384,CHEMBL5819427
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cnccn4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.334419008982047,CHEMBL5917680
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ncccn4)CC3)CC2)cc(C(F)(F)F)n1,D2,5.925183559354825,CHEMBL5942723
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(C#N)cc5c4C3)CC2)cc(C(F)(F)F)n1,D2,5.980468315468745,CHEMBL6003918
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(C(F)(F)F)cc5c4C3)CC2)cc(C(F)(F)F)n1,D2,6.251811972993799,CHEMBL5813483
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(Cl)cc5c4C3)CC2)cc(C(F)(F)F)n1,D2,5.917933065714887,CHEMBL5879609
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccccc5c4C3)CC2)cc(C(F)(F)F)n1,D2,5.927750102386485,CHEMBL5830898
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4c([nH]c5ccccc45)C3)CC2)cc(C(F)(F)F)n1,D2,6.270835210307229,CHEMBL5872819
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4ccccc43)CC2)cc(C(F)(F)F)n1,D2,6.55129368009492,CHEMBL5904162
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4ccccc4C3)CC2)cc(C(F)(F)F)n1,D2,6.309803919971486,CHEMBL6008191
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4ccccc4CC3)CC2)cc(C(F)(F)F)n1,D2,6.189767482004916,CHEMBL5861241
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3Cc4ccccc4C3)CC2)cc(C(F)(F)F)n1,D2,6.109020403010311,CHEMBL5860105
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)NCC3CCCCC3)CC2)cc(C(F)(F)F)n1,D2,6.798602875679549,CHEMBL202857
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)NCCc3ccccc3)CC2)cc(C(F)(F)F)n1,D2,6.630784142589857,CHEMBL377299
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)NCc3ccccc3)CC2)cc(C(F)(F)F)n1,D2,6.863279432843593,CHEMBL424678
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)Nc3ccccc3)CC2)cc(C(F)(F)F)n1,D2,7.228412519118745,CHEMBL205497
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)[C@H]3CC[C@H](c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,D2,6.061026524185406,CHEMBL3323117
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)cc(C(F)(F)F)n1,D2,6.209176470345333,CHEMBL3323012
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)cc(C(F)(F)F)n1,5HT2A,5.1487416512809245,CHEMBL4096858
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)cc(C(F)(F)F)n1,D2,5.483288122256525,CHEMBL4096858
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccn4n3)CC2)cc(C(F)(F)F)n1,5HT2A,5.568636235841012,CHEMBL4085920
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccn4n3)CC2)cc(C(F)(F)F)n1,D2,6.532750774378216,CHEMBL4085920
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4cccnc4s3)CC2)cc(C(F)(F)F)n1,D2,6.165579296318468,CHEMBL3323014
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4c(CO)cccc4n3)CC2)cc(C(F)(F)F)n1,D2,6.029653123769906,CHEMBL3323113
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)c2ccccc2n1,D2,5.838033383635925,CHEMBL3323004
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)cc(C(F)(F)F)n1,D2,6.291579099865287,CHEMBL3323011
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4cccnc4n3)CC2)cc(C(F)(F)F)n1,D2,6.360513510731414,CHEMBL3323015
