"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4093527";"";"None";"376.54";"0";"4.70";"10";"O=C1CCc2ccccc2N1CCCN1CCC(CCc2ccccc2)CC1";"Ki";"'='";"288.4";"nM";"6.54";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4048883";"Displacement of [3H]N-methylspiperone from human dopamine D2 receptor expressed in HEK293 cell membranes after 1 hr by scintillation counting method";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043296";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307715";"";"";"";"6.54"
"CHEMBL5186821";"";"None";"342.45";"0";"1.05";"10";"Nc1nc(N)nc(NCCCCN2CCN(c3ccccc3)CC2)n1";"Ki";"'='";"366.0";"nM";"6.44";"";"";"UO_0000065";"18.80";"0.35";"5.39";"5.89";"0";"CHEMBL5121178";"Binding affinity to human D2 receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120748";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"366.0"
"CHEMBL4066435";"";"None";"381.48";"0";"2.63";"8";"COc1ccccc1N1CCN(CCCN2C(=O)COc3ccccc32)CC1";"Ki";"'='";"42.7";"nM";"7.37";"";"";"UO_0000065";"19.32";"0.36";"4.74";"16.29";"0";"CHEMBL4000277";"Displacement of [3H]-raclopride from human dopamine D2L receptor expressed in F1pIn CHO cells after 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4000143";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"42.7"
"CHEMBL4090568";"";"None";"408.53";"0";"3.23";"9";"O=C1COc2ccccc2N1CCCN1CCN(c2nsc3ccccc23)CC1";"Ki";"'='";"17.7";"nM";"7.75";"";"";"UO_0000065";"18.98";"0.37";"4.52";"15.85";"0";"CHEMBL4000277";"Displacement of [3H]-raclopride from human dopamine D2L receptor expressed in F1pIn CHO cells after 60 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4000143";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"17.7"
"CHEMBL308480";"";"None";"365.45";"0";"4.17";"(+)-7c";"O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ccccc21";"Ki";"'='";"223.87";"nM";"6.65";"";"";"UO_0000065";"18.20";"0.34";"2.48";"17.79";"0";"CHEMBL670681";"Binding affinity towards dopamine receptor D2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149215";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"-6.65"
"CHEMBL129979";"";"None";"447.97";"1";"5.38";"6d";"O=C1c2ccccc2C(=O)N1CCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.19";"0.33";"2.32";"13.65";"0";"CHEMBL671418";"In vitro binding affinity at human cloned dopamine receptor D2 (long) stably expressed in CHO cells by [3H]spiperone displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136546";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308072";"";"";"";"20.0"
"CHEMBL280177";"";"None";"390.55";"0";"4.42";"5";"CCN1CCCCCC1c1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1";"Ki";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"20.74";"0.41";"3.68";"12.98";"0";"CHEMBL674347";"Binding affinity towards human Dopamine receptor D2 expressed in CHO cells by [125I]iodosulpiride displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152020";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"CHEMBL3308072";"";"";"";"-8.1"
"CHEMBL277945";"SULTOPRIDE";"2.0";"354.47";"0";"1.70";"1.Sultopride";"CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC";"Ki";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"23.13";"0.47";"6.50";"10.83";"0";"CHEMBL674347";"Binding affinity towards human Dopamine receptor D2 expressed in CHO cells by [125I]iodosulpiride displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152020";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"CHEMBL3308072";"";"";"";"-8.2"
"CHEMBL140258";"";"None";"350.85";"0";"4.02";"3l";"N#Cc1ccc2cc(CN3CCN(c4ccccc4Cl)CC3)[nH]c2c1";"Ki";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"18.98";"0.36";"2.64";"14.45";"0";"CHEMBL672577";"Displacement of [3H]spiperone from human Dopamine receptor D2S expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133533";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";"";"";"220.0"
"CHEMBL3642744";"";"None";"458.60";"0";"2.01";"BDBM106478";"O=C(C[C@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"Ki";"'='";"1461.0";"nM";"5.83";"";"224948";"UO_0000065";"12.72";"0.24";"3.83";"7.66";"0";"CHEMBL3705135";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1461.0"
"CHEMBL3642778";"";"None";"456.63";"0";"2.94";"BDBM106512";"Cc1cc2c(c(N3CCN(CC[C@H]4CC[C@H](NC(=O)C5CCOCC5)CC4)CC3)n1)CCO2";"Ki";"'='";"1950.0";"nM";"5.71";"";"224982";"UO_0000065";"12.50";"0.24";"2.77";"8.53";"0";"CHEMBL3705135";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1950.0"
"CHEMBL99054";"";"None";"218.32";"0";"3.04";"25";"Cc1sc(C)c2c1CCCc1nccn1-2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL672165";"Binding affinity towards cloned human Dopamine receptor D2 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136188";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"10000.0"
"CHEMBL318415";"";"None";"275.42";"0";"3.31";"30";"Cc1sc(C)c2c1CCCc1c(CN(C)C)n[nH]c1-2";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL672167";"Binding affinity towards cloned human Dopamine receptor D2 was determined; Not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136188";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";""
"CHEMBL5986307";"";"None";"427.42";"0";"4.34";"BDBM263449";"CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1";"Ki";"'='";"0.78";"nM";"9.11";"";"500052";"UO_0000065";"21.31";"0.44";"4.77";"23.46";"0";"CHEMBL5730969";"Receptor Binding Test: 1. Experimental Materials:(1) D2 receptor Cell Transfection:This experiment utilizes the plasmid vector containing the gene of D2 receptor protein for transfecting HEK293 cells by calcium phosphate transfection method. By culturing the transfected cells in culture medium containing G418 and selecting cell clones followed by radioligand binding test, a stable cell strain capable of expressing the D2 receptor protein stably is finally obtained.(2) Materials for the Receptor Binding Test:Isotopic ligand [3H] Spiperone (113.0 Ci/mmol) purchased from Sigma Corporation; (+) spiperone purchased from RBI Corporation; GF/B glassfiber filter purchased from Whatman Corporation; imported and subpackaged Tris; PPO and POPOP purchased from Shanghai No. 1 Reagent Factory; and fat-soluble scintillation fluid. Beckman LS-6500 multifunction liquid scintillation counter.2. Experimental Methods:    (1) Cells:HEK-293 cells are infected with the recombinant viruses containing various genes. 48-72 h later, receptor proteins are massively expressed on the membrane. The cells are centrifuged at 1000 rpm for 5 min, then the culture supernatant is discarded and the cell pellets are collected, preserved in refrigerator at −20° C., and resuspended with Tris-HCl reaction buffer (pH=7.5) before use.(2) Competitive Receptor Binding Test:The compound to be tested, the radioligand (20 μL for each) and the receptor protein (160 μL) are added to a reaction tube, wherein the compound to be tested and the positive drug both have the final concentration of 10 μmol/L.After being incubated in water bath at 30° C. for 50 min, the tube is immediately transferred to ice bath to stop the reaction. The mixture is subjected to rapid suction filtration through GF/C glassfiber filter on Millipore cell sample collector, washed with eluent (50 mM Tris-HCl, pH 7.5) (3 mL×3) and dried under microwave for 5-6 min. The filter is transferred to a centrifuge tube (0.5 mL), added with 500 μL fat-soluble scintillation fluid, left in the dark for over min, and counted to determine the radioactivity intensity. The percentage inhibition ratio for each compound to inhibit the isotopic ligand binding is calculated with the following equation:inhibition ratio (1%)=(total binding tube CPM−compound CPM)/(total binding tube CPM−non-specific binding tube CPM)×100%Each compound is tested in duplicate, and the tests are carried out independently twice.Compounds with an inhibition ratio of over 95% are subjected to the receptor binding test at a series of concentrations so as to determine half maximal inhibitory concentration (IC50, the concentration of the compound required for inhibiting 50% binding of [3H]-Spiperone to D2 receptor). Each concentration is tested in duplicate, and tests are carried out independently twice for each compound.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725520";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"0.78"
"CHEMBL1744035";"";"None";"295.43";"0";"4.02";"(S)-14";"CCCN(CCC)[C@H]1CCc2ccc3[nH]c(C#N)cc3c2C1";"Ki";"'='";"896.0";"nM";"6.05";"";"";"UO_0000065";"20.47";"0.38";"2.03";"14.12";"0";"CHEMBL670667";"Displacement of [3H]U-86170 from human D2-dopamine receptor expressed in CHO K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126741";"1";"Scientific Literature";"J Med Chem";"1993";"CHEMBL3308072";"";"";"";"896.0"
"CHEMBL132455";"";"None";"316.36";"0";"3.03";"12";"O=[N+]([O-])c1ccc(OCCNCCCOc2ccccc2)cc1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"18.50";"0.35";"2.82";"7.95";"0";"CHEMBL671378";"Binding affinity against cloned human dopamine receptor D2 expressed in Chinese hamster ovary (CHO) K-1 cells by displacement of [3H]spiperone.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130257";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3307512";"";"";"";"1400.0"
"CHEMBL92489";"";"None";"305.38";"0";"3.66";"83b";"Cc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccccc1)CC3";"Ki";"'='";"774.0";"nM";"6.11";"";"";"UO_0000065";"20.01";"0.36";"2.45";"18.27";"1";"CHEMBL5232011";"Binding affinity to human D2 receptor assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5230136";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"BINDING AGENT";"";"774.0"
"CHEMBL3764586";"";"None";"485.51";"0";"4.49";"12";"Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3F)C2)n1C";"Ki";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"10.30";"0.21";"0.51";"7.22";"0";"CHEMBL3768209";"Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763143";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"5.0"
"CHEMBL3764191";"";"None";"468.57";"1";"5.12";"15";"Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccsc1";"Ki";"'='";"7943.28";"nM";"5.10";"";"";"UO_0000065";"10.88";"0.22";"-0.02";"11.81";"0";"CHEMBL3768209";"Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763143";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"5.1"
"CHEMBL3764251";"";"None";"466.53";"0";"3.79";"17";"Cn1cncc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3768209";"Displacement of [125I]-7-OH-PIPAT from rat brain dopamine D2 receptor after 45 mins by microplate scintillation counting analysis";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763143";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"5.0"
"CHEMBL320597";"";"None";"363.50";"0";"3.09";"37";"Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)cc1";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"19.11";"0.35";"3.86";"25.93";"1";"CHEMBL5235417";"Binding affinity to D2R (unknown origin) assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233263";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"BINDING AGENT";"";"113.0"
"CHEMBL3642790";"";"None";"460.62";"0";"2.60";"BDBM106525";"COC(CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC";"Ki";"'='";"2365.4";"nM";"5.63";"";"224995";"UO_0000065";"12.21";"0.23";"3.03";"7.39";"0";"CHEMBL3705135";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"2365.4"
"CHEMBL3695414";"";"None";"432.56";"0";"4.52";"BDBM138457";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)C1CC1(F)F";"Ki";"'='";"235.8";"nM";"6.63";"";"272399";"UO_0000065";"15.32";"0.29";"2.11";"15.94";"0";"CHEMBL3705383";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638568";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"235.8"
"CHEMBL15928";"GR-127935";"None";"497.60";"1";"5.03";"SID11111230";"COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1";"Ki";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL670090";"Binding affinity against dopamine D2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127581";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"-5.0"
"CHEMBL1788190";"";"None";"313.45";"0";"3.25";"(S)-13";"CCCN(CCC)[C@H]1CCc2ccc3[nH]c(C(N)=O)cc3c2C1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL670667";"Displacement of [3H]U-86170 from human D2-dopamine receptor expressed in CHO K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126741";"1";"Scientific Literature";"J Med Chem";"1993";"CHEMBL3308072";"";"";"";"1000.0"
"CHEMBL42";"CLOZAPINE";"4.0";"326.83";"0";"3.72";"7 (clozapine)";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"22.60";"0.44";"3.67";"23.93";"1";"CHEMBL672382";"Binding affinity against dopamine receptor D2L using radioligand [3H]-spiperone";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134560";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"41.0"
"CHEMBL434665";"";"None";"231.30";"0";"1.67";"(R)-2";"CCCN[C@@H]1Cc2cccc3nc(O)n(c23)C1";"Ki";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"37.19";"0.69";"6.93";"17.18";"0";"CHEMBL672313";"Binding affinity towards Dopamine receptor D2 by displacement of [3H]U-86170.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130416";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"2.5"
"CHEMBL1087743";"";"None";"475.59";"0";"3.42";"27";"CS(=O)(=O)Nc1cc(OCCN2CCC(Cc3ccc4c(c3)NC(=O)CC4)CC2)ccc1F";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"16.24";"0.32";"4.30";"8.80";"0";"CHEMBL1110025";"Displacement of [3H]spiperone form human dopamine D2 receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157886";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"19.0"
"CHEMBL54";"HALOPERIDOL";"4.0";"375.87";"0";"4.43";"Haloperidol";"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"23.83";"0.47";"4.53";"22.10";"1";"CHEMBL1176478";"Displacement of [125I]ABN from human dopamine D2 long receptor expressed in HEK293 cells after 60 mins by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177670";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"1.1"
"CHEMBL1169895";"";"None";"453.52";"0";"4.38";"24";"O=C(O)C(=O)O.O=c1[nH]c2ccccc2n1C1CCN(Cc2csc3ccccc23)CC1";"Ki";"'='";"37.8";"nM";"7.42";"";"";"UO_0000065";"20.42";"0.39";"3.04";"18.09";"0";"CHEMBL1176478";"Displacement of [125I]ABN from human dopamine D2 long receptor expressed in HEK293 cells after 60 mins by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177670";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"37.8"
"CHEMBL1172213";"";"None";"476.32";"0";"4.68";"21";"O=C(O)C(=O)O.OC1(c2ccc(Br)cc2)CCN(Cc2coc3ccccc23)CC1";"Ki";"'='";"6.6";"nM";"8.18";"";"";"UO_0000065";"21.18";"0.47";"3.50";"22.34";"0";"CHEMBL1176478";"Displacement of [125I]ABN from human dopamine D2 long receptor expressed in HEK293 cells after 60 mins by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177670";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"6.6"
"CHEMBL217299";"DOXANTHRINE";"None";"269.30";"0";"2.09";"(+/-)-6, doxanthrine";"Oc1cc2c(cc1O)C1c3ccccc3CNC1CO2";"Ki";"'='";"1910.0";"nM";"5.72";"";"";"UO_0000065";"21.24";"0.39";"3.63";"9.27";"0";"CHEMBL912418";"Binding affinity to human cloned dopamine D2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137342";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"1910.0"
"CHEMBL545222";"";"None";"369.89";"0";"3.70";"41";"Cl.O=C1C=C(c2ccccc2)OC12CCN(CCc1ccccc1)CC2";"Ki";"'='";"7180.0";"nM";"5.14";"";"";"UO_0000065";"15.43";"0.28";"1.44";"17.41";"0";"CHEMBL671745";"Binding affinity for dopamine receptor D2 in guinea pig striatal membrane using radiolabeled ligand [3H]spiperone";"B";"BAO_0000249";"cell membrane format";"Cavia porcellus";"CHEMBL3638255";"Striatum";"None";"Membrane";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127181";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"7180.0"
"CHEMBL216794";"";"None";"309.41";"0";"2.96";"4d";"Cc1cccc(C(=O)NCN2CCC(c3ccccn3)CC2)c1";"Ki";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"17.63";"0.32";"2.50";"12.06";"0";"CHEMBL910434";"Displacement of [125I]7-OH-PIPAT from human D2L receptor expressed in HEK293 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137302";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"3500.0"
"CHEMBL3769836";"";"None";"426.49";"0";"1.78";"2";"CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3ccccc3)CC2)C1=O";"Ki";"'='";"2906.0";"nM";"5.54";"";"";"UO_0000065";"12.98";"0.24";"3.76";"7.27";"0";"CHEMBL3771916";"Displacement of [3H]-Raclopride from human dopamine D2L receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"D(2) dopamine receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769356";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"2906.0"
